SecurityID,SecurityName,HoldingSymbol,HoldingName,HoldingPct,Source,Created_at
17,iShares Core MSCI Japan IMI UCITS ETF,8316.T,Sumitomo Mitsui Financial Group Inc,0.0220653,Yahoo Finance (Fund Data),11.08.2026 07:07:14
17,iShares Core MSCI Japan IMI UCITS ETF,9984.T,SoftBank Group Corp,0.0211698,Yahoo Finance (Fund Data),11.08.2026 07:07:14
17,iShares Core MSCI Japan IMI UCITS ETF,6501.T,Hitachi Ltd,0.0189065,Yahoo Finance (Fund Data),11.08.2026 07:07:14
17,iShares Core MSCI Japan IMI UCITS ETF,6758.T,Sony Group Corp,0.0183293,Yahoo Finance (Fund Data),11.08.2026 07:07:14
17,iShares Core MSCI Japan IMI UCITS ETF,6981.T,Murata Manufacturing Co Ltd,0.0176464,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),SPIE.PA,SPIE SA,0.0143512,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),GTT.PA,Gaztransport et technigaz SA,0.012890399,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),AED.BR,Aedifica SA,0.0122063,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),MRL.MC,Merlin Properties SOCIMI SA,0.0119372,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),ACKB.BR,Ackermans & Van Haaren NV,0.0115093,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),NDX1.DE,Nordex SE Akt. nach Kapitalherabsetzung,0.0112483,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),AIXA.DE,Aixtron SE,0.010890501,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),SPM.MI,Saipem SpA,0.0106863,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),LTMC.MI,Lottomatica Group SpA,0.0105662,Yahoo Finance (Fund Data),11.08.2026 07:07:14
18,iShares MSCI EMU Small Cap ETF (CSEMUS),NEX.PA,Nexans,0.0100932,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,ASML.AS,ASML Holding NV,0.053951602,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,HSBA.L,HSBC Holdings PLC,0.0230467,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,ROP.SW,Roche Holding AG Ordinary Shares new,0.020472,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,NOVN.SW,Novartis AG Registered Shares,0.0202952,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,AZN.L,AstraZeneca PLC,0.0199649,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,NESN.SW,Nestle SA,0.0187418,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,SIE.DE,Siemens AG,0.016789101,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,SHEL.L,Shell PLC,0.015439499,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,SAN.MC,Banco Santander SA,0.014014,Yahoo Finance (Fund Data),11.08.2026 07:07:14
31,iShares Core MSCI Europe UCITS ETF EUR Dist,ALV.DE,Allianz SE,0.0127205,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,BHP.AX,BHP Group Ltd,0.0952921,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,CBA.AX,Commonwealth Bank of Australia,0.0869637,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,D05.SI,DBS Group Holdings Ltd,0.0474019,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,1299.HK,AIA Group Ltd,0.0436652,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,WBC.AX,Westpac Banking Corp,0.0380525,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,NAB.AX,National Australia Bank Ltd,0.036616698,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,ANZ.AX,ANZ Group Holdings Ltd,0.0336684,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,WES.AX,Wesfarmers Ltd,0.0324294,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,MQG.AX,Macquarie Group Ltd,0.0287396,Yahoo Finance (Fund Data),11.08.2026 07:07:14
32,iShares Core MSCI Pacific ex Japan,O39.SI,Oversea-Chinese Banking Corp Ltd,0.0286128,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,HSBA.L,HSBC Holdings PLC,0.097781695,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,AZN.L,AstraZeneca PLC,0.084211305,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,SHEL.L,Shell PLC,0.0655963,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,RR.L,Rolls-Royce Holdings PLC,0.048270896,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,ULVR.L,Unilever PLC,0.0380183,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,BATS.L,British American Tobacco PLC,0.0378104,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,GSK.L,GSK PLC,0.031468403,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,RIO.L,Rio Tinto PLC Ordinary Shares,0.0293527,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,BP.L,BP PLC,0.029181398,Yahoo Finance (Fund Data),11.08.2026 07:07:14
33,iShares Core FTSE 100,BARC.L,Barclays PLC,0.0275777,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,ASML.AS,ASML Holding NV,0.0988286,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,SIE.DE,Siemens AG,0.0308938,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,SAN.MC,Banco Santander SA,0.0255988,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,ALV.DE,Allianz SE,0.0233008,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,SU.PA,Schneider Electric SE,0.0231446,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,SAP.DE,SAP SE,0.0206968,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,TTE.PA,TotalEnergies SE,0.0198186,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,IBE.MC,Iberdrola SA,0.0196866,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,ENR.DE,Siemens Energy AG Ordinary Shares,0.0190058,Yahoo Finance (Fund Data),11.08.2026 07:07:14
34,iShares Core MSCI EMU UCITS ETF,BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,0.0182251,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,AGS.BR,Ageas SA/ NV,0.0367059,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,NN.AS,NN Group NV,0.0350089,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,TEP.PA,Teleperformance SE,0.0348126,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,HNR1.DE,Hannover Rueck SE Registered Shares,0.034247898,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,MUV2.DE,Munchener Ruckversicherungs-Gesellschaft AG,0.0341405,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,UPM.HE,UPM-Kymmene Oyj,0.033961,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,UNI.MI,Unipol Assicurazioni SpA,0.0336506,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,SAN.PA,Sanofi SA,0.0327699,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,ELISA.HE,Elisa Oyj Class A,0.0324202,Yahoo Finance (Fund Data),11.08.2026 07:07:14
36,SPDR S&P Euro Dividend Aristocrats ETF,PST.MI,Poste Italiane SpA,0.031350803,Yahoo Finance (Fund Data),11.08.2026 07:07:14
